step,idxlist,knobs,time_since_start,runtime0,runtime1,runtime2
0,"CREATE INDEX IDX_CUSTOMER_g ON CUSTOMER (C_CUSTKEY,C_ACCTBAL,C_PHONE);","max_worker_processes = 10,enable_material = off,enable_mergejoin = off,work_mem = 262144,effective_cache_size = 4194304,temp_buffers = 1000",13.0,300.0,,
1,"CREATE INDEX IDX_CUSTOMER_g ON CUSTOMER (C_CUSTKEY,C_ACCTBAL,C_PHONE);","maintenance_work_mem = 32768,temp_buffers = 100,shared_buffers = '1GB',enable_tidscan = off,max_parallel_workers = 0,force_parallel_mode = on",26.0,300.0,,
2,"CREATE INDEX IDX_CUSTOMER_g ON CUSTOMER (C_CUSTKEY,C_ACCTBAL,C_PHONE);","random_page_cost = 100000,maintenance_work_mem = 2097152,temp_buffers = 10000,max_worker_processes = 10,hash_mem_multiplier = 10,enable_hashjoin = off",50.0,300.0,,
3,"CREATE INDEX IDX_LINEITEM_i ON LINEITEM (L_ORDERKEY,L_SUPPKEY);,CREATE INDEX IDX_CUSTOMER_g ON CUSTOMER (C_CUSTKEY,C_ACCTBAL,C_PHONE);","effective_io_concurrency = 10,max_worker_processes = 10,max_parallel_workers = 0,max_parallel_workers_per_gather = 0,shared_buffers = '8GB',work_mem = 262144",164.0,300.0,,
4,"CREATE INDEX IDX_LINEITEM_i ON LINEITEM (L_ORDERKEY,L_SUPPKEY);,CREATE INDEX IDX_CUSTOMER_g ON CUSTOMER (C_CUSTKEY,C_ACCTBAL,C_PHONE);","enable_hashjoin = off,enable_parallel_hash = off,maintenance_work_mem = 2097152,max_parallel_workers = 4,effective_io_concurrency = 10,max_parallel_workers_per_gather = 10",228.0,300.0,,
5,"CREATE INDEX IDX_LINEITEM_i ON LINEITEM (L_ORDERKEY,L_SUPPKEY);,CREATE INDEX IDX_CUSTOMER_g ON CUSTOMER (C_CUSTKEY,C_ACCTBAL,C_PHONE);","effective_cache_size = 65536,max_parallel_workers = 20,enable_parallel_hash = off,hash_mem_multiplier = 1,max_parallel_workers_per_gather = 10,max_worker_processes = 20",291.0,300.0,,
6,"CREATE INDEX IDX_LINEITEM_i ON LINEITEM (L_ORDERKEY,L_SUPPKEY);,CREATE INDEX IDX_PART_a ON PART (P_SIZE);,CREATE INDEX IDX_CUSTOMER_g ON CUSTOMER (C_CUSTKEY,C_ACCTBAL,C_PHONE);","effective_io_concurrency = 100,shared_buffers = '32GB',effective_cache_size = 4194304,max_parallel_workers = 10,random_page_cost = 1000,enable_hashagg = off",588.0,300.0,,
7,"CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',926.0,300.0,,
8,"CREATE INDEX IDX_LINEITEM_i ON LINEITEM (L_ORDERKEY,L_SUPPKEY);,CREATE INDEX IDX_PART_a ON PART (P_SIZE);,CREATE INDEX IDX_ORDERS_b ON ORDERS (O_ORDERSTATUS);,CREATE INDEX IDX_CUSTOMER_g ON CUSTOMER (C_CUSTKEY,C_ACCTBAL,C_PHONE);","enable_bitmapscan = off,random_page_cost = 0,max_parallel_workers = 0,maintenance_work_mem = 2097152,effective_cache_size = 65536,max_parallel_workers_per_gather = 4",1165.0,300.0,,
9,"CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',1860.0,300.0,,
10,"CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',2811.0,300.0,,
11,"CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',3788.0,300.0,,
12,"CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',4884.0,300.0,,
13,"CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',5853.0,300.0,,
14,"CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',6869.0,300.0,,
15,"CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',7818.0,300.0,,
16,"CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',8736.0,300.0,,
17,"CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',8853.0,300.0,,
18,"CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',9744.0,300.0,,
19,"CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',10719.0,300.0,,
20,"CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',11683.0,300.0,,
21,"CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',12648.0,300.0,,
22,"CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',13568.0,300.0,,
23,"CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',14574.0,300.0,,
24,"CREATE INDEX IDX_PART_a ON PART (P_SIZE);,CREATE INDEX IDX_CUSTOMER_h ON CUSTOMER (C_NAME);,CREATE INDEX IDX_NATION_c ON NATION (N_NAME);,CREATE INDEX IDX_LINEITEM_f ON LINEITEM (L_ORDERKEY);","maintenance_work_mem = 32768,force_parallel_mode = on,random_page_cost = 1000,effective_cache_size = 262144,enable_seqscan = off,work_mem = 2097152",15127.0,300.0,,
25,"CREATE INDEX IDX_PART_a ON PART (P_SIZE);,CREATE INDEX IDX_CUSTOMER_h ON CUSTOMER (C_NAME);,CREATE INDEX IDX_NATION_c ON NATION (N_NAME);,CREATE INDEX IDX_LINEITEM_f ON LINEITEM (L_ORDERKEY);","enable_material = off,seq_page_cost = 10,random_page_cost = 0,temp_buffers = 10000,effective_cache_size = 65536,work_mem = 64",15319.0,300.0,,
26,"CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',15518.0,300.0,,
27,"CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',16516.0,300.0,,
28,"CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',17417.0,300.0,,
29,"CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',18480.0,300.0,,
30,"CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',18480.0,300.0,,
31,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',19470.0,300.0,,
32,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',20378.0,300.0,,
33,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',21290.0,300.0,,
34,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',22265.0,300.0,,
35,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',23223.0,300.0,,
36,CREATE INDEX IDX_LINEITEM_s ON LINEITEM (L_PARTKEY);,"enable_material = off,work_mem = 64,seq_page_cost = 100,force_parallel_mode = on,random_page_cost = 0,enable_bitmapscan = off",23537.0,300.0,,
37,CREATE INDEX IDX_LINEITEM_s ON LINEITEM (L_PARTKEY);,"hash_mem_multiplier = 10,max_parallel_workers_per_gather = 0,work_mem = 32768,max_worker_processes = 4,shared_buffers = '1GB',max_parallel_workers = 10",23589.0,300.0,,
38,CREATE INDEX IDX_LINEITEM_s ON LINEITEM (L_PARTKEY);,"effective_cache_size = 4194304,hash_mem_multiplier = 1000,seq_page_cost = 10,work_mem = 2097152,max_parallel_workers = 0,random_page_cost = 100000",23635.0,300.0,,
39,"CREATE INDEX IDX_LINEITEM_s ON LINEITEM (L_PARTKEY);,CREATE INDEX IDX_ORDERS_j ON ORDERS (O_CUSTKEY,O_ORDERKEY,O_ORDERDATE);","enable_seqscan = off,enable_mergejoin = off,max_parallel_workers_per_gather = 10,enable_hashjoin = off,random_page_cost = 100,effective_io_concurrency = 0",23877.0,300.0,,
40,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',24152.0,300.0,,
41,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',25122.0,300.0,,
42,"CREATE INDEX IDX_LINEITEM_s ON LINEITEM (L_PARTKEY);,CREATE INDEX IDX_ORDERS_j ON ORDERS (O_CUSTKEY,O_ORDERKEY,O_ORDERDATE);,CREATE INDEX IDX_NATION_c ON NATION (N_NAME);,CREATE INDEX IDX_ORDERS_d ON ORDERS (O_SHIPPRIORITY);","effective_cache_size = 262144,max_parallel_workers_per_gather = 10,enable_mergejoin = off,maintenance_work_mem = 2097152,seq_page_cost = 10,force_parallel_mode = on",25798.0,149.04997491836548,144.17360925674438,144.14400148391724
43,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',26141.0,300.0,,
44,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',26141.0,300.0,,
45,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',27128.0,300.0,,
46,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',28169.0,300.0,,
47,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',29173.0,300.0,,
48,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',30118.0,300.0,,
49,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',31220.0,300.0,,
50,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',32170.0,300.0,,
51,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',33167.0,300.0,,
52,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',34252.0,300.0,,
53,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',35297.0,300.0,,
54,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',36202.0,300.0,,
55,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',37223.0,300.0,,
56,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',38155.0,300.0,,
57,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',38581.0,300.0,,
58,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',39109.0,300.0,,
59,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',40035.0,300.0,,
60,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',40937.0,300.0,,
61,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',41891.0,300.0,,
62,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',42938.0,300.0,,
63,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',43844.0,300.0,,
64,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',44780.0,300.0,,
65,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',45753.0,300.0,,
66,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',46741.0,300.0,,
67,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',47793.0,300.0,,
68,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',48705.0,300.0,,
